sale_id,sale_date,dealer_id,model_code,sale_price
602527,2024-11-16,300,MODEL_3,36024.84
602528,2024-05-28,305,MODEL_7,40946.34
602529,2024-06-18,300,MODEL_6,44029.43
602530,2024-08-10,318,MODEL_5,42532.86
602531,2024-12-27,315,MODEL_9,41098.53
602532,2025-05-17,306,MODEL_9,39264.9
602533,2025-04-09,314,MODEL_10,41773.87
602534,2024-09-06,300,MODEL_3,39131.11
602535,2024-08-17,304,MODEL_6,40346.79
602536,2024-11-22,307,MODEL_5,31450.93
602537,2024-02-14,313,MODEL_2,37375.04
602538,2024-05-06,311,MODEL_4,47393.15
602539,2024-04-19,317,MODEL_8,43159.43
602540,2025-11-22,318,MODEL_8,45903.91
602541,2024-05-26,303,MODEL_7,44046.92
602542,2025-12-22,317,MODEL_5,40793.24
602543,2024-05-30,312,MODEL_7,33352.52
602544,2025-09-20,313,MODEL_9,35445.56
602545,2024-06-19,308,MODEL_8,47061.02
602546,2024-09-18,312,MODEL_3,54414.81
602547,2025-03-09,315,MODEL_5,45867.6
602548,2025-01-11,313,MODEL_9,45912.38
602549,2025-07-11,314,MODEL_1,49210.8
602550,2025-03-19,301,MODEL_1,30312.9
602551,2025-12-25,302,MODEL_2,34376.66
602552,2024-12-06,317,MODEL_5,52010.56
602553,2024-04-28,305,MODEL_6,32812.67
602554,2025-08-17,301,MODEL_3,42640.67
602555,2024-05-08,309,MODEL_9,37583.74
602556,2025-06-29,316,MODEL_7,48602.57
602557,2025-01-21,304,MODEL_6,45893.99
602558,2025-06-17,305,MODEL_8,50932.09
602559,2024-03-09,303,MODEL_5,36199.71
602560,2024-06-13,311,MODEL_9,43020.4
602561,2025-02-10,313,MODEL_4,51284.98
602562,2024-12-26,310,MODEL_6,41237.76
602563,2025-02-10,318,MODEL_5,58266.47
602564,2024-12-29,302,MODEL_1,27723.13
602565,2025-11-02,308,MODEL_7,61667.76
602566,2025-09-23,314,MODEL_2,30634.47
602567,2025-10-24,318,MODEL_4,41830.85
602568,2024-02-20,301,MODEL_9,41817.63
602569,2025-07-12,318,MODEL_2,53059.09
602570,2025-12-17,302,MODEL_3,58594.76
602571,2024-06-29,316,MODEL_1,38169.84
602572,2024-07-06,303,MODEL_8,34251.77
602573,2025-06-14,317,MODEL_1,46255.87
602574,2024-04-28,303,MODEL_5,40898.49
602575,2025-12-19,304,MODEL_1,49239.88
602576,2024-03-02,310,MODEL_8,49363.1
602577,2025-06-22,301,MODEL_9,38825.74
602578,2024-09-14,303,MODEL_1,43494.24
602579,2024-02-15,303,MODEL_2,49575.74
602580,2024-04-03,316,MODEL_2,46153.94
602581,2024-03-20,304,MODEL_7,55504.96
602582,2025-09-14,311,MODEL_4,36524.13
602583,2024-12-26,312,MODEL_7,48558.09
602584,2024-06-24,314,MODEL_1,43877.78
602585,2024-03-23,306,MODEL_9,54141.53
602586,2024-11-28,319,MODEL_9,33386.12
602587,2025-12-27,315,MODEL_1,43922.14
602588,2025-04-11,302,MODEL_8,51629.57
602589,2025-05-05,318,MODEL_6,46944.01
602590,2025-08-19,313,MODEL_7,48906.82
602591,2024-08-01,309,MODEL_5,53924.62
602592,2024-03-10,318,MODEL_2,41134.86
602593,2025-10-31,300,MODEL_9,56799.64
602594,2024-02-28,300,MODEL_4,45799.78
602595,2025-12-03,302,MODEL_4,40489.25
602596,2025-04-27,307,MODEL_5,32281.3
602597,2025-03-01,303,MODEL_6,42342.67
602598,2025-12-20,307,MODEL_1,53012.66
602599,2025-06-07,312,MODEL_8,48412.19
602600,2025-12-05,303,MODEL_10,39067.95
602601,2025-12-30,300,MODEL_5,50314.72
602602,2025-07-15,303,MODEL_7,36081.25
602603,2025-06-11,306,MODEL_10,41398.72
602604,2024-02-12,304,MODEL_3,51917.56
602605,2024-05-24,315,MODEL_6,60673.22
602606,2024-05-14,303,MODEL_6,45281.47
602607,2025-11-16,302,MODEL_8,41460.16
602608,2024-12-26,305,MODEL_5,63194.24
602609,2025-12-16,309,MODEL_10,41804.49
602610,2024-01-13,304,MODEL_2,53074.29
602611,2024-01-28,314,MODEL_3,49530.95
602612,2024-03-02,312,MODEL_8,44459.77
602613,2025-04-21,300,MODEL_4,44291.77
602614,2024-04-13,317,MODEL_6,25838.85
602615,2025-02-27,312,MODEL_5,47925.25
602616,2025-11-14,313,MODEL_3,37990.83
602617,2025-10-03,310,MODEL_3,49814.31
602618,2025-02-26,303,MODEL_2,44457.02
602619,2024-02-21,313,MODEL_6,52380.39
602620,2025-02-18,312,MODEL_2,34588.02
602621,2024-12-24,313,MODEL_3,42935.04
602622,2024-11-18,305,MODEL_4,55853.39
602623,2024-11-11,305,MODEL_3,45371.91
602624,2025-08-11,304,MODEL_5,36009.08
602625,2025-05-28,305,MODEL_2,34005.79
602626,2024-08-18,316,MODEL_8,33230.01
602627,2025-06-11,302,MODEL_5,52594.72
602628,2024-08-30,302,MODEL_4,41662.0
602629,2025-06-26,317,MODEL_10,47775.68
602630,2024-12-08,304,MODEL_10,60531.69
602631,2024-11-16,312,MODEL_10,44989.41
602632,2025-04-10,315,MODEL_4,44525.27
602633,2025-07-04,307,MODEL_10,55589.13
602634,2024-03-15,304,MODEL_8,35834.12
602635,2024-02-12,309,MODEL_7,39306.83
602636,2024-12-12,313,MODEL_1,41340.44
602637,2025-10-09,315,MODEL_7,38565.68
602638,2025-10-17,318,MODEL_3,46889.35
602639,2024-06-04,308,MODEL_7,49544.44
602640,2025-02-12,301,MODEL_3,42215.46
602641,2025-07-14,317,MODEL_2,53492.15
602642,2024-06-10,310,MODEL_9,45367.84
602643,2024-09-24,314,MODEL_5,53637.07
602644,2025-04-27,313,MODEL_4,37327.14
602645,2024-11-13,304,MODEL_7,59716.34
602646,2024-03-06,312,MODEL_2,41155.52
602647,2024-03-01,314,MODEL_1,46582.54
602648,2024-03-26,314,MODEL_7,59848.07
602649,2025-12-01,308,MODEL_10,32447.18
602650,2024-10-28,319,MODEL_1,37315.98
602651,2024-04-27,309,MODEL_6,50183.11
602652,2025-07-10,304,MODEL_8,44248.75
602653,2024-03-28,305,MODEL_9,34311.82
602654,2024-06-19,315,MODEL_5,52814.77
602655,2025-10-29,300,MODEL_6,43632.14
602656,2024-12-25,303,MODEL_1,35428.51
602657,2025-12-29,311,MODEL_9,39303.83
602658,2025-09-22,305,MODEL_6,39202.3
602659,2025-05-19,302,MODEL_9,51548.51
602660,2024-12-13,318,MODEL_7,64326.5
602661,2024-12-21,311,MODEL_3,57940.04
602662,2025-04-11,312,MODEL_8,54595.4
602663,2025-07-07,307,MODEL_3,58081.89
602664,2025-12-23,301,MODEL_5,33610.02
602665,2025-07-21,316,MODEL_10,42640.27
602666,2024-09-11,303,MODEL_1,43649.57
602667,2024-03-27,310,MODEL_2,48549.59
602668,2025-12-08,317,MODEL_4,42568.64
602669,2024-01-07,303,MODEL_8,57863.05
602670,2024-05-26,302,MODEL_3,52968.87
602671,2025-10-10,307,MODEL_4,41238.77
602672,2025-07-15,310,MODEL_3,48979.35
602673,2025-11-21,319,MODEL_7,54669.08
602674,2025-10-08,314,MODEL_8,29367.14
602675,2024-10-15,304,MODEL_3,35079.27
602676,2024-02-25,314,MODEL_6,30425.01
602677,2024-01-18,300,MODEL_6,57416.46
602678,2024-09-06,316,MODEL_10,44069.57
602679,2025-06-11,303,MODEL_5,34931.01
602680,2025-07-26,300,MODEL_7,40371.1
602681,2024-09-25,310,MODEL_2,51515.63
602682,2025-12-30,300,MODEL_9,27879.48
602683,2025-06-04,312,MODEL_1,42690.23
602684,2024-08-21,307,MODEL_5,32636.05
602685,2025-07-05,312,MODEL_10,42244.08
602686,2025-11-26,313,MODEL_3,41824.6
602687,2024-07-14,302,MODEL_5,41715.78
602688,2024-02-22,303,MODEL_3,42011.45
602689,2024-04-23,309,MODEL_7,31766.5
602690,2025-06-14,306,MODEL_6,41687.67
602691,2024-08-22,314,MODEL_1,47669.99
602692,2024-07-18,311,MODEL_6,40389.34
602693,2025-07-29,317,MODEL_7,55899.05
602694,2024-10-05,304,MODEL_8,31882.18
602695,2025-05-06,305,MODEL_1,52682.11
602696,2025-09-05,308,MODEL_3,36538.15
602697,2025-12-10,309,MODEL_2,42308.99
602698,2025-12-17,309,MODEL_9,45076.31
602699,2025-01-27,301,MODEL_9,50007.2
602700,2025-11-18,301,MODEL_6,40894.1
602701,2024-12-15,307,MODEL_8,50115.0
602702,2025-12-29,301,MODEL_9,46687.8
602703,2025-04-28,307,MODEL_3,54102.63
602704,2024-03-02,316,MODEL_1,48542.57
602705,2025-02-20,309,MODEL_2,40221.17
602706,2024-06-09,303,MODEL_2,52894.42
602707,2025-10-29,311,MODEL_5,43553.05
602708,2024-09-24,300,MODEL_1,36361.78
602709,2024-05-02,301,MODEL_4,41518.97
602710,2024-05-09,312,MODEL_7,59038.96
602711,2024-05-24,302,MODEL_10,51997.13
602712,2024-03-06,307,MODEL_5,49844.88
602713,2025-10-06,303,MODEL_9,46401.4
602714,2024-07-07,304,MODEL_4,59178.99
602715,2025-02-13,319,MODEL_10,66481.13
602716,2025-07-25,306,MODEL_7,59825.21
602717,2025-02-12,319,MODEL_1,37399.37
602718,2024-04-23,312,MODEL_3,47698.75
602719,2025-04-04,308,MODEL_10,26860.21
602720,2024-05-03,303,MODEL_9,46007.8
602721,2024-08-14,307,MODEL_2,43915.62
602722,2024-07-13,306,MODEL_1,43129.94
602723,2025-01-01,307,MODEL_10,42737.87
602724,2024-05-16,300,MODEL_6,41322.91
602725,2025-11-22,309,MODEL_1,50192.27
602726,2024-03-15,305,MODEL_10,37467.26
602727,2025-01-25,306,MODEL_6,33911.98
602728,2024-08-31,309,MODEL_6,46933.56
602729,2025-07-30,309,MODEL_8,52765.24
602730,2024-10-13,313,MODEL_6,45418.64
602731,2024-05-06,309,MODEL_3,34858.66
602732,2024-11-01,309,MODEL_8,29776.33
602733,2024-09-23,301,MODEL_10,24725.34
602734,2025-04-06,312,MODEL_7,50382.16
602735,2024-01-05,308,MODEL_8,51991.14
602736,2025-07-08,315,MODEL_7,55059.62
602737,2024-01-18,301,MODEL_9,43836.55
602738,2025-11-22,313,MODEL_3,47274.67
602739,2025-07-07,303,MODEL_9,37697.44
602740,2025-05-09,303,MODEL_4,39326.68
602741,2025-05-25,301,MODEL_2,43059.63
602742,2025-01-10,302,MODEL_3,43193.74
602743,2024-01-19,304,MODEL_4,42636.85
602744,2024-07-14,311,MODEL_6,43035.42
602745,2025-01-03,305,MODEL_7,35460.38
602746,2025-07-23,314,MODEL_3,46671.59
602747,2025-08-01,314,MODEL_4,29912.32
602748,2024-08-11,318,MODEL_6,53756.18
602749,2025-06-14,307,MODEL_10,44629.59
602750,2024-10-17,302,MODEL_9,47148.37
602751,2024-05-14,311,MODEL_1,43345.44
602752,2024-12-10,310,MODEL_10,47565.73
602753,2024-06-10,300,MODEL_4,50242.84
602754,2025-12-22,316,MODEL_7,39447.96
602755,2024-01-28,314,MODEL_3,52381.29
602756,2025-07-01,306,MODEL_1,37290.81
602757,2024-03-10,309,MODEL_3,32582.45
602758,2025-06-11,309,MODEL_4,53132.58
602759,2025-12-29,309,MODEL_7,55222.27
602760,2025-10-01,317,MODEL_1,43330.39
602761,2024-09-09,312,MODEL_4,50594.46
602762,2024-11-26,306,MODEL_2,44044.06
602763,2025-07-18,308,MODEL_9,57221.8
602764,2024-05-30,308,MODEL_1,46270.5
602765,2024-07-25,318,MODEL_9,36943.87
602766,2024-12-12,313,MODEL_7,42044.08
602767,2025-02-16,312,MODEL_1,39280.41
602768,2024-04-04,307,MODEL_7,53094.26
602769,2024-05-03,310,MODEL_3,46607.39
602770,2025-02-08,315,MODEL_5,53569.11
602771,2024-01-11,319,MODEL_9,26775.05
602772,2024-06-21,307,MODEL_8,44823.37
602773,2025-11-22,303,MODEL_2,53796.04
602774,2024-05-26,313,MODEL_10,57363.96
602775,2025-12-18,308,MODEL_8,47556.67
602776,2024-02-16,319,MODEL_3,45951.24
602777,2024-07-07,300,MODEL_6,52018.24
602778,2025-05-05,305,MODEL_5,28294.03
602779,2024-12-25,314,MODEL_7,50058.7
602780,2024-04-28,311,MODEL_6,49009.92
602781,2024-08-20,314,MODEL_10,48007.38
602782,2024-04-12,315,MODEL_9,39553.51
602783,2024-03-26,303,MODEL_7,47208.3
602784,2024-02-14,305,MODEL_8,56018.35
602785,2025-04-02,311,MODEL_3,52892.65
602786,2025-04-26,300,MODEL_5,47107.86
602787,2024-04-13,319,MODEL_9,45259.7
602788,2024-12-11,314,MODEL_5,38906.35
602789,2024-08-03,313,MODEL_1,47654.67
602790,2024-12-09,307,MODEL_3,50841.39
602791,2024-05-28,312,MODEL_7,33298.43
602792,2025-02-27,317,MODEL_6,43727.78
602793,2024-12-18,315,MODEL_6,46985.01
602794,2025-04-08,314,MODEL_9,43179.12
602795,2025-02-17,319,MODEL_6,24822.13
602796,2025-11-27,310,MODEL_2,45488.56
602797,2024-09-16,304,MODEL_2,37686.87
602798,2024-12-07,302,MODEL_1,36404.12
602799,2024-09-13,313,MODEL_4,51397.1
602800,2024-11-02,316,MODEL_7,24200.79
602801,2024-03-02,312,MODEL_9,22837.58
602802,2025-10-28,300,MODEL_1,44425.01
602803,2024-12-13,306,MODEL_7,54273.86
602804,2025-02-06,313,MODEL_7,60919.64
602805,2025-07-23,308,MODEL_10,50359.34
602806,2025-09-05,300,MODEL_5,45027.17
602807,2025-03-09,307,MODEL_7,44901.96
602808,2024-06-23,317,MODEL_3,54779.63
602809,2024-04-11,303,MODEL_5,38604.53
602810,2024-08-05,302,MODEL_3,47680.06
602811,2024-06-26,309,MODEL_7,49786.4
602812,2024-11-18,314,MODEL_5,46812.66
602813,2025-03-06,307,MODEL_2,35891.41
602814,2025-06-22,308,MODEL_10,54411.68
602815,2024-08-11,302,MODEL_8,40695.89
602816,2025-08-14,317,MODEL_5,45632.36
602817,2024-01-08,307,MODEL_10,48405.29
602818,2024-02-05,309,MODEL_8,46116.3
602819,2025-04-30,317,MODEL_4,52777.52
602820,2024-01-11,317,MODEL_3,66702.1
602821,2025-05-13,314,MODEL_9,52335.73
602822,2024-03-05,314,MODEL_3,40851.57
602823,2025-08-28,303,MODEL_3,38922.08
602824,2024-10-16,308,MODEL_9,34864.49
602825,2024-01-30,300,MODEL_10,41515.21
602826,2025-07-06,319,MODEL_10,42987.31
602827,2025-10-04,312,MODEL_6,37379.57
602828,2024-05-16,312,MODEL_3,33709.64
602829,2025-01-05,312,MODEL_9,47959.98
602830,2025-08-23,312,MODEL_10,40734.85
602831,2025-03-07,319,MODEL_7,44490.29
602832,2024-09-20,306,MODEL_1,45288.76
602833,2024-07-01,310,MODEL_5,46787.55
602834,2025-04-14,316,MODEL_8,38566.44
602835,2024-07-21,317,MODEL_2,46800.9
602836,2024-04-05,311,MODEL_6,40630.94
602837,2024-02-04,317,MODEL_10,46665.79
602838,2025-01-04,305,MODEL_2,45697.14
602839,2024-08-04,313,MODEL_1,45129.07
602840,2024-12-04,304,MODEL_5,51533.29
602841,2025-05-06,316,MODEL_3,46430.92
602842,2025-10-16,315,MODEL_7,51063.71
602843,2025-04-03,302,MODEL_4,44738.72
602844,2024-11-06,316,MODEL_4,41056.83
602845,2025-08-03,303,MODEL_6,58777.57
602846,2024-08-30,314,MODEL_8,49506.78
602847,2025-05-24,313,MODEL_3,35895.95
602848,2025-11-20,303,MODEL_10,47862.15
602849,2024-12-15,309,MODEL_1,49989.77
602850,2024-11-11,300,MODEL_10,44257.11
602851,2025-08-13,306,MODEL_7,61019.94
602852,2024-03-12,308,MODEL_6,53782.5
602853,2025-10-06,305,MODEL_1,52532.91
602854,2024-03-08,305,MODEL_4,31258.12
602855,2025-06-26,318,MODEL_6,51031.12
602856,2024-11-05,310,MODEL_8,48544.25
602857,2024-10-16,316,MODEL_7,42469.63
602858,2025-11-21,313,MODEL_6,31795.1
602859,2024-07-25,305,MODEL_1,48983.68
602860,2025-12-19,306,MODEL_1,61599.3
602861,2025-09-14,315,MODEL_7,42916.67
602862,2024-11-26,303,MODEL_7,29348.04
602863,2025-12-16,309,MODEL_3,54337.31
602864,2025-10-25,305,MODEL_3,47372.88
602865,2025-02-05,311,MODEL_4,52676.57
602866,2024-08-25,301,MODEL_5,48171.22
602867,2025-04-08,313,MODEL_4,33302.63
602868,2025-09-05,316,MODEL_3,43261.02
602869,2024-12-13,314,MODEL_5,45265.57
602870,2025-03-30,314,MODEL_8,47108.78
602871,2025-07-21,301,MODEL_3,33676.44
602872,2024-07-16,319,MODEL_5,48984.43
602873,2024-04-08,305,MODEL_8,48705.25
602874,2025-07-11,303,MODEL_10,47342.59
602875,2025-05-02,306,MODEL_1,46119.26
602876,2025-12-20,315,MODEL_7,50020.42
602877,2025-10-20,319,MODEL_1,54563.84
602878,2025-02-04,318,MODEL_7,59377.76
602879,2025-01-16,315,MODEL_1,42350.47
602880,2025-08-26,305,MODEL_1,38882.08
602881,2025-10-14,315,MODEL_3,39694.62
602882,2024-11-10,303,MODEL_5,47598.99
602883,2025-02-10,318,MODEL_9,54070.05
602884,2024-12-08,303,MODEL_6,60048.9
602885,2024-01-09,311,MODEL_8,36890.36
602886,2025-08-16,309,MODEL_4,38435.52
602887,2025-07-01,313,MODEL_1,42438.64
602888,2024-05-16,302,MODEL_2,49567.47
602889,2024-09-22,317,MODEL_10,43670.17
602890,2024-12-12,312,MODEL_2,53263.93
602891,2024-11-26,307,MODEL_1,41300.1
602892,2025-05-19,311,MODEL_8,58892.1
602893,2025-07-10,307,MODEL_9,53663.0
602894,2025-06-08,300,MODEL_7,45464.29
602895,2024-03-20,306,MODEL_5,39056.54
602896,2024-01-12,303,MODEL_7,29349.25
602897,2024-03-14,302,MODEL_1,41392.03
602898,2024-07-21,302,MODEL_5,61265.45
602899,2025-12-23,307,MODEL_8,24432.63
602900,2024-01-14,318,MODEL_4,41996.4
602901,2025-07-27,307,MODEL_10,50730.81
602902,2024-06-13,313,MODEL_10,35230.95
602903,2025-05-23,312,MODEL_10,45000.52
602904,2025-06-09,317,MODEL_10,43127.58
602905,2024-04-01,303,MODEL_5,50194.28
602906,2024-12-26,300,MODEL_5,60599.44
602907,2025-10-30,310,MODEL_7,33462.73
602908,2024-05-13,307,MODEL_1,50858.03
602909,2025-10-05,308,MODEL_7,55319.52
602910,2025-04-01,310,MODEL_6,41814.07
602911,2025-08-09,317,MODEL_4,33709.33
602912,2025-05-31,301,MODEL_9,41727.87
602913,2025-08-11,304,MODEL_10,39287.64
602914,2025-05-14,310,MODEL_7,44033.84
602915,2024-12-15,315,MODEL_10,44184.98
602916,2025-07-07,318,MODEL_7,47680.67
602917,2024-10-06,308,MODEL_6,48971.97
602918,2024-01-29,319,MODEL_2,38775.81
602919,2025-03-10,316,MODEL_3,35801.74
602920,2025-07-26,301,MODEL_7,29400.31
602921,2025-03-15,313,MODEL_3,52638.36
602922,2024-08-30,303,MODEL_9,36393.73
602923,2024-02-05,318,MODEL_1,56451.15
602924,2024-08-13,300,MODEL_4,36109.24
602925,2024-02-21,313,MODEL_8,52217.98
602926,2025-09-16,315,MODEL_3,39511.2
602927,2024-05-08,304,MODEL_9,40312.37
602928,2025-09-29,300,MODEL_4,57527.14
602929,2024-10-04,311,MODEL_2,50842.02
602930,2024-08-25,308,MODEL_8,41256.89
602931,2024-11-20,315,MODEL_6,53413.5
602932,2025-05-28,302,MODEL_7,39491.98
602933,2025-04-19,308,MODEL_6,41305.03
602934,2025-05-13,313,MODEL_8,60131.89
602935,2024-02-07,316,MODEL_2,45888.66
602936,2024-08-15,303,MODEL_9,52282.01
602937,2024-01-29,313,MODEL_7,47400.03
602938,2024-04-11,300,MODEL_2,33576.79
602939,2025-03-05,309,MODEL_10,49116.34
602940,2024-04-03,302,MODEL_1,42542.62
602941,2025-03-12,301,MODEL_9,55938.63
602942,2024-04-12,315,MODEL_10,40025.48
602943,2025-09-13,309,MODEL_2,37072.08
602944,2024-06-26,317,MODEL_6,47035.3
602945,2024-11-06,306,MODEL_8,58584.87
602946,2025-06-12,308,MODEL_5,43179.46
602947,2025-05-08,318,MODEL_9,37020.91
602948,2025-12-22,313,MODEL_8,46627.28
602949,2024-10-24,302,MODEL_7,46961.75
602950,2024-06-18,309,MODEL_9,41676.56
602951,2024-04-21,316,MODEL_3,45786.0
602952,2025-04-27,309,MODEL_2,46985.97
602953,2024-04-24,304,MODEL_4,34112.22
602954,2025-11-01,312,MODEL_3,55092.02
602955,2025-08-29,309,MODEL_1,45292.16
602956,2025-05-20,313,MODEL_9,43947.67
602957,2025-09-13,313,MODEL_5,41713.19
602958,2024-11-26,319,MODEL_8,52075.72
602959,2024-10-08,313,MODEL_2,44770.12
602960,2024-04-29,303,MODEL_9,36037.05
602961,2025-05-06,314,MODEL_5,58030.32
602962,2025-10-20,309,MODEL_3,47173.13
602963,2024-03-03,313,MODEL_1,43819.24
602964,2025-11-10,314,MODEL_5,53939.05
602965,2024-04-08,314,MODEL_8,35216.05
602966,2024-04-14,306,MODEL_10,38970.71
602967,2025-07-24,314,MODEL_1,46713.77
602968,2024-06-11,315,MODEL_7,60591.48
602969,2024-03-03,301,MODEL_2,55506.52
602970,2025-09-19,307,MODEL_3,31937.71
602971,2024-10-28,305,MODEL_4,37758.51
602972,2024-10-07,307,MODEL_5,29701.89
602973,2024-10-25,318,MODEL_6,45841.62
602974,2024-12-10,305,MODEL_2,57563.56
602975,2025-02-10,310,MODEL_3,44251.59
602976,2024-04-26,315,MODEL_5,46432.63
602977,2024-09-19,308,MODEL_6,52085.47
602978,2024-06-12,318,MODEL_8,44353.46
602979,2025-06-17,303,MODEL_10,31411.54
602980,2024-03-18,314,MODEL_2,50985.75
602981,2024-02-22,309,MODEL_8,50432.44
602982,2025-02-23,306,MODEL_3,47111.85
602983,2025-04-04,308,MODEL_8,40842.31
602984,2025-03-03,314,MODEL_8,41508.97
602985,2024-10-18,314,MODEL_5,38907.15
602986,2024-04-22,313,MODEL_5,45387.72
602987,2024-01-19,306,MODEL_4,44555.04
602988,2025-04-11,301,MODEL_4,42392.84
602989,2024-04-18,302,MODEL_8,40451.68
602990,2024-11-23,307,MODEL_10,41657.29
602991,2025-07-01,304,MODEL_6,51529.38
602992,2025-04-03,300,MODEL_8,36196.43
602993,2024-05-18,304,MODEL_1,45355.54
602994,2024-06-25,310,MODEL_7,46488.75
602995,2024-06-23,313,MODEL_2,41082.13
602996,2025-10-03,312,MODEL_6,53787.49
602997,2024-08-08,312,MODEL_10,36090.23
602998,2024-11-22,317,MODEL_5,55124.91
602999,2024-06-06,311,MODEL_1,43146.41
603000,2024-08-30,300,MODEL_8,53608.11
603001,2025-02-22,300,MODEL_1,47210.11
603002,2024-02-13,319,MODEL_5,38643.18
603003,2025-09-24,311,MODEL_10,53483.9
603004,2024-06-07,305,MODEL_6,33403.22
603005,2025-07-22,301,MODEL_8,29996.22
603006,2025-04-10,306,MODEL_8,45211.47
603007,2024-03-10,305,MODEL_10,50580.61
603008,2025-08-22,312,MODEL_1,34715.11
603009,2025-04-24,312,MODEL_10,42954.91
603010,2024-03-10,306,MODEL_4,57801.67
603011,2024-07-30,304,MODEL_3,45271.63
603012,2024-08-12,316,MODEL_2,45631.1
603013,2024-04-13,312,MODEL_10,49875.0
603014,2025-11-23,311,MODEL_9,55775.12
603015,2024-03-23,304,MODEL_1,39779.16
603016,2025-11-23,316,MODEL_9,57413.96
603017,2025-06-18,300,MODEL_7,38605.01
603018,2025-04-09,303,MODEL_6,43335.38
603019,2024-11-24,303,MODEL_6,43825.85
603020,2024-05-15,319,MODEL_1,48011.28
603021,2025-09-07,312,MODEL_3,50814.13
603022,2025-08-18,316,MODEL_10,42698.08
603023,2024-08-25,312,MODEL_8,42320.98
603024,2025-01-04,316,MODEL_10,53207.57
603025,2024-01-15,318,MODEL_7,41277.17
603026,2024-03-26,312,MODEL_7,48541.16
603027,2025-10-18,305,MODEL_7,34257.2
603028,2024-05-19,304,MODEL_3,50539.67
603029,2024-03-10,300,MODEL_1,48909.45
603030,2024-04-30,301,MODEL_7,50167.71
603031,2025-08-17,307,MODEL_10,44430.29
603032,2025-08-12,303,MODEL_6,49195.07
603033,2025-06-03,318,MODEL_7,45395.77
603034,2025-04-28,307,MODEL_8,42585.87
603035,2024-10-31,305,MODEL_9,45539.46
603036,2025-01-16,313,MODEL_9,51898.78
603037,2025-11-20,308,MODEL_4,35496.42
603038,2025-09-20,308,MODEL_2,54557.65
603039,2024-01-05,302,MODEL_8,34305.05
603040,2025-10-02,306,MODEL_10,40976.52
603041,2024-11-23,317,MODEL_7,41500.67
603042,2025-12-19,312,MODEL_4,47524.08
603043,2024-11-16,302,MODEL_9,48901.45
603044,2025-12-25,308,MODEL_5,45302.16
603045,2025-08-15,312,MODEL_8,48743.59
603046,2024-01-07,301,MODEL_4,40783.92
603047,2024-09-06,319,MODEL_10,58307.4
603048,2024-05-06,318,MODEL_3,61854.67
603049,2024-07-26,308,MODEL_9,52708.18
603050,2025-11-10,301,MODEL_10,52179.81
603051,2024-02-20,300,MODEL_9,26288.37
603052,2025-11-19,303,MODEL_3,55300.93
603053,2025-07-25,319,MODEL_2,58934.57
603054,2025-05-22,300,MODEL_1,35574.99
603055,2025-09-24,314,MODEL_3,65033.25
603056,2025-08-30,307,MODEL_7,38380.57
603057,2024-12-24,317,MODEL_1,36417.62
603058,2024-03-02,313,MODEL_6,47372.5
603059,2025-07-26,314,MODEL_5,25070.8
603060,2024-03-22,317,MODEL_8,35695.4
603061,2024-03-07,305,MODEL_5,63698.26
603062,2025-02-16,312,MODEL_2,47563.95
603063,2024-02-19,319,MODEL_6,48649.4
603064,2024-11-27,305,MODEL_8,43065.41
603065,2024-07-29,313,MODEL_8,56276.29
603066,2024-04-28,304,MODEL_8,54654.02
603067,2024-02-25,312,MODEL_2,44125.56
603068,2025-01-22,317,MODEL_3,46708.59
603069,2024-09-18,316,MODEL_10,43933.1
603070,2024-09-10,311,MODEL_6,35187.55
603071,2025-06-13,312,MODEL_2,39985.95
603072,2024-05-09,319,MODEL_1,46198.5
603073,2024-01-06,314,MODEL_5,59415.1
603074,2024-11-21,318,MODEL_6,42029.54
603075,2025-05-17,319,MODEL_5,50344.62
603076,2025-04-25,315,MODEL_7,47305.14
603077,2024-11-11,316,MODEL_8,48298.9
603078,2024-07-20,305,MODEL_8,46646.05
603079,2024-11-28,302,MODEL_7,32982.08
603080,2025-09-26,315,MODEL_2,37655.33
603081,2024-01-21,318,MODEL_6,40595.69
603082,2025-09-03,309,MODEL_8,42715.18
603083,2024-06-03,301,MODEL_3,43259.25
603084,2025-10-20,308,MODEL_2,35682.35
603085,2025-10-29,308,MODEL_9,45744.49
603086,2025-04-07,309,MODEL_3,36004.87
603087,2025-08-03,304,MODEL_4,45369.68
603088,2024-12-20,307,MODEL_9,43548.82
603089,2025-07-31,310,MODEL_3,37874.32
603090,2024-07-01,309,MODEL_10,54112.97
603091,2024-12-30,304,MODEL_5,43109.41
603092,2024-03-06,312,MODEL_8,61362.59
603093,2025-02-14,312,MODEL_1,35079.88
603094,2025-03-03,301,MODEL_6,27124.07
603095,2025-12-09,306,MODEL_10,52959.67
603096,2025-10-31,308,MODEL_4,45893.94
603097,2025-10-25,310,MODEL_1,49289.88
603098,2024-03-10,317,MODEL_3,52217.81
603099,2025-11-25,303,MODEL_10,46459.66
603100,2024-04-16,302,MODEL_4,35393.89
603101,2024-10-17,308,MODEL_3,34634.96
603102,2025-02-15,319,MODEL_3,46572.72
603103,2024-09-23,305,MODEL_5,42403.49
603104,2025-11-30,303,MODEL_7,54347.87
603105,2024-08-10,301,MODEL_7,44046.74
603106,2025-05-17,300,MODEL_6,59136.93
603107,2024-06-04,309,MODEL_1,42823.63
603108,2024-02-17,307,MODEL_5,54546.66
